id,name,court,decision_year,case_url,citation_count
2604355,Radich v. Department of Labor & Industries,Washington Supreme Court,1941,https://static.case.law/wash-2d/10/cases/0107-01.json,5
1963402,Eyer v. Department of Labor & Industries,Washington Supreme Court,1939,https://static.case.law/wash-2d/1/cases/0553-01.json,6
594146,Auwarter v. Kroll,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0179-01.json,0
617989,Brown v. City of Walla Walla,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0670-01.json,19
622550,Wagner v. Northern Life Insurance,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0106-01.json,1
1292710,Lund v. Western Union Telegraph Co.,Washington Supreme Court,1937,https://static.case.law/wash/192/cases/0579-01.json,5
798641,Hooper v. Corliss,Washington Supreme Court,1927,https://static.case.law/wash/146/cases/0050-01.json,1
2602023,Lubliner v. Ruge,Washington Supreme Court,1944,https://static.case.law/wash-2d/21/cases/0881-01.json,4
1308346,Crowley v. City of Raymond,Washington Supreme Court,1939,https://static.case.law/wash/198/cases/0432-01.json,3
484889,Weir v. School District No. 201,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0172-01.json,9
609599,Pearson v. Gullans,Washington Supreme Court,1914,https://static.case.law/wash/81/cases/0057-01.json,6
2509538,Dixon v. MacGillivray,Washington Supreme Court,1947,https://static.case.law/wash-2d/29/cases/0030-01.json,9
2580181,Thompson v. Huston,Washington Supreme Court,1943,https://static.case.law/wash-2d/17/cases/0457-01.json,15
2557715,Algee v. Hillman Investment Co.,Washington Supreme Court,1942,https://static.case.law/wash-2d/12/cases/0672-01.json,13
594084,Lyle v. Cunningham,Washington Supreme Court,1914,https://static.case.law/wash/79/cases/0420-01.json,6
291298,Bradford v. Adams,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0017-01.json,6
2561996,Columbia Lumber Co. v. Bush,Washington Supreme Court,1942,https://static.case.law/wash-2d/13/cases/0657-01.json,34
2502923,Roletto v. Department Stores Garage Co.,Washington Supreme Court,1948,https://static.case.law/wash-2d/30/cases/0439-01.json,8
484904,Kennett v. Federici,Washington Supreme Court,1939,https://static.case.law/wash/200/cases/0156-01.json,13
875574,Commercial Importing Co. v. Wear,Washington Supreme Court,1935,https://static.case.law/wash/180/cases/0669-01.json,5
811936,Low v. Colby,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0476-01.json,4
291289,Ludberg v. Barghoorn,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0476-01.json,7
1290648,Franklin v. Gilbert Ice Cream Co.,Washington Supreme Court,1937,https://static.case.law/wash/191/cases/0269-01.json,6
1279412,Stockdale v. Horlacher,Washington Supreme Court,1937,https://static.case.law/wash/189/cases/0264-01.json,6
698371,Wills v. Armond,Washington Supreme Court,1921,https://static.case.law/wash/115/cases/0073-01.json,2
1283419,Mitchell v. Cadwell,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0257-01.json,5
2504690,Bleyhl v. Tea Garden Products Co.,Washington Supreme Court,1948,https://static.case.law/wash-2d/30/cases/0447-01.json,6
2504421,Williams v. Hofer,Washington Supreme Court,1948,https://static.case.law/wash-2d/30/cases/0253-01.json,12
696389,Fisher v. City of Anacortes,Washington Supreme Court,1919,https://static.case.law/wash/109/cases/0191-01.json,3
842497,Lieske v. Natsuhara,Washington Supreme Court,1931,https://static.case.law/wash/165/cases/0270-01.json,8
2504457,Atkins v. Churchill,Washington Supreme Court,1948,https://static.case.law/wash-2d/30/cases/0859-01.json,7
2508173,Kellerher v. Porter,Washington Supreme Court,1948,https://static.case.law/wash-2d/29/cases/0650-01.json,44
2509455,Gakovich v. Department of Labor & Industries,Washington Supreme Court,1947,https://static.case.law/wash-2d/29/cases/0001-01.json,4
2571618,Henson v. Department of Labor & Industries,Washington Supreme Court,1942,https://static.case.law/wash-2d/15/cases/0384-01.json,9
604132,Nordeen Iron Works v. Rucker,Washington Supreme Court,1915,https://static.case.law/wash/83/cases/0126-01.json,1
2547378,Schneider v. Noel,Washington Supreme Court,1945,https://static.case.law/wash-2d/23/cases/0388-01.json,20
780504,State v. American Fruit Growers Inc.,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0156-01.json,6
615497,Washington Water Power Co. v. Abacus Ass'n,Washington Supreme Court,1914,https://static.case.law/wash/77/cases/0455-01.json,0
565272,State ex rel. Union Lumber Co. v. Superior Court,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0540-01.json,5
2570260,Sellman v. Hess,Washington Supreme Court,1942,https://static.case.law/wash-2d/15/cases/0310-01.json,12
782231,Silverstein v. Adams,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0430-01.json,5
875591,Tonning v. Northern Pacific Railway Co.,Washington Supreme Court,1935,https://static.case.law/wash/180/cases/0374-01.json,4
604217,Becker v. Clark,Washington Supreme Court,1914,https://static.case.law/wash/83/cases/0037-01.json,11
674921,Sherman v. Parker,Washington Supreme Court,1919,https://static.case.law/wash/104/cases/0610-01.json,3
670252,Smith v. Fletcher,Washington Supreme Court,1918,https://static.case.law/wash/102/cases/0218-01.json,5
852056,Lou v. Bethany Lutheran Church of Seattle,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0595-01.json,15
828206,Stanley v. Parsons,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0217-01.json,4
778286,Bliss v. Clebanck,Washington Supreme Court,1925,https://static.case.law/wash/136/cases/0032-01.json,9
828221,Estes v. Brewster Cigar Co.,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0465-01.json,10
615489,Matsuda v. Hammond,Washington Supreme Court,1913,https://static.case.law/wash/77/cases/0120-01.json,3
2570697,Brydges v. Millionair Club Inc.,Washington Supreme Court,1942,https://static.case.law/wash-2d/15/cases/0714-01.json,6
2567620,Hansen v. Lindell,Washington Supreme Court,1942,https://static.case.law/wash-2d/14/cases/0643-01.json,19
5281165,Lecocq Motors Inc. v. Whatcom County,Washington Supreme Court,1940,https://static.case.law/wash-2d/4/cases/0601-01.json,6
2417927,Public Utility District No. 1 v. Town of Newport,Washington Supreme Court,1951,https://static.case.law/wash-2d/38/cases/0221-01.json,12
4950544,School District No. 81 v. Taxpayers of School District No. 81,Washington Supreme Court,1950,https://static.case.law/wash-2d/37/cases/0669-01.json,8
630202,State v. Hemrich,Washington Supreme Court,1916,https://static.case.law/wash/93/cases/0439-01.json,7
5292426,Smith v. Department of Labor & Industries,Washington Supreme Court,1941,https://static.case.law/wash-2d/8/cases/0587-01.json,5
855708,Tabb v. Funk,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0545-01.json,3
642591,State ex rel. Blakeslee v. Clausen,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0260-01.json,9
558759,State v. Bailey,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0336-01.json,5
786366,Lian v. Huglen,Washington Supreme Court,1926,https://static.case.law/wash/141/cases/0369-01.json,2
2546290,Cochran v. McDonald,Washington Supreme Court,1945,https://static.case.law/wash-2d/23/cases/0348-01.json,7
754375,Peregrine v. West Seattle State Bank,Washington Supreme Court,1922,https://static.case.law/wash/120/cases/0653-01.json,3
2531926,Dobbin v. Pacific Coast Coal Co.,Washington Supreme Court,1946,https://static.case.law/wash-2d/25/cases/0190-01.json,12
622614,Mazetti v. Armour & Co.,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0622-01.json,1
642561,Tait v. King County,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0491-01.json,5
660543,Grass v. City of Seattle,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0542-01.json,0
591408,Zolawenski v. City of Aberdeen,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0095-01.json,10
782265,State v. Vantage Bridge Co.,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0568-01.json,4
853689,Slattery v. City of Seattle,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0144-01.json,6
823846,Gabrielsen v. City of Seattle,Washington Supreme Court,1929,https://static.case.law/wash/152/cases/0700-01.json,2
817712,Gabrielsen v. City of Seattle,Washington Supreme Court,1928,https://static.case.law/wash/150/cases/0157-01.json,2
752635,Murray v. City of Spokane,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0401-01.json,4
627705,Swain v. City of Spokane,Washington Supreme Court,1917,https://static.case.law/wash/94/cases/0616-01.json,7
604129,Kelly v. City of Spokane,Washington Supreme Court,1914,https://static.case.law/wash/83/cases/0055-01.json,2
786322,Barnett v. Bull,Washington Supreme Court,1926,https://static.case.law/wash/141/cases/0139-01.json,2
754466,Stoddard v. Smathers,Washington Supreme Court,1922,https://static.case.law/wash/120/cases/0053-01.json,3
2532231,Jennings v. D'Hooghe,Washington Supreme Court,1946,https://static.case.law/wash-2d/25/cases/0702-01.json,46
2603828,Payn v. Hoge,Washington Supreme Court,1944,https://static.case.law/wash-2d/21/cases/0032-01.json,10
4972728,Bergstrom v. Olson,Washington Supreme Court,1951,https://static.case.law/wash-2d/39/cases/0536-01.json,8
4947929,Tardif v. Hellerstedt,Washington Supreme Court,1951,https://static.case.law/wash-2d/37/cases/0940-01.json,6
4934544,Tackett v. Milburn,Washington Supreme Court,1950,https://static.case.law/wash-2d/36/cases/0349-01.json,10
4924249,Witenberg v. Sylvia,Washington Supreme Court,1950,https://static.case.law/wash-2d/35/cases/0626-01.json,4
2513464,Hynes v. Hynes,Washington Supreme Court,1947,https://static.case.law/wash-2d/28/cases/0660-01.json,10
688268,Diamond Ice & Storage Co. v. Klock Produce Co.,Washington Supreme Court,1920,https://static.case.law/wash/110/cases/0683-01.json,9
2508657,Sullivan v. Boeing Aircraft Co.,Washington Supreme Court,1947,https://static.case.law/wash-2d/29/cases/0397-01.json,11
768367,Church Manufacturing Co. v. American Security Bank,Washington Supreme Court,1924,https://static.case.law/wash/130/cases/0575-01.json,2
2496851,Schnoor v. Schnoor,Washington Supreme Court,1948,https://static.case.law/wash-2d/31/cases/0565-01.json,8
2562700,Phillips v. Blaser,Washington Supreme Court,1942,https://static.case.law/wash-2d/13/cases/0439-01.json,6
802298,Hamilton v. Norris,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0326-01.json,4
2587050,Bloom v. Christensen,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0137-01.json,20
1963372,Thompson v. Weimer,Washington Supreme Court,1939,https://static.case.law/wash-2d/1/cases/0145-01.json,7
645046,Weldon v. Degan,Washington Supreme Court,1915,https://static.case.law/wash/86/cases/0442-01.json,3
746685,Omak Realty Investment Co. v. Dewey,Washington Supreme Court,1924,https://static.case.law/wash/129/cases/0385-01.json,15
2601706,Keys v. Klitten,Washington Supreme Court,1944,https://static.case.law/wash-2d/21/cases/0504-01.json,11
2604231,Pallett v. Thompkins,Washington Supreme Court,1941,https://static.case.law/wash-2d/10/cases/0697-01.json,9
2551601,Mathers v. Stephens,Washington Supreme Court,1945,https://static.case.law/wash-2d/22/cases/0364-01.json,9
2561590,Peasley v. Puget Sound Tug & Barge Co.,Washington Supreme Court,1942,https://static.case.law/wash-2d/13/cases/0485-01.json,31
698340,Hajduk v. Grays Harbor Railway & Light Co.,Washington Supreme Court,1921,https://static.case.law/wash/115/cases/0217-01.json,1
634399,Spratt v. Northern Pacific Railway Co.,Washington Supreme Court,1916,https://static.case.law/wash/90/cases/0592-01.json,5
630251,Reynolds v. Day,Washington Supreme Court,1916,https://static.case.law/wash/93/cases/0395-01.json,3
2604960,Simmons v. Kalin,Washington Supreme Court,1941,https://static.case.law/wash-2d/10/cases/0409-01.json,7
1303957,McHugh v. Rosaia,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0463-01.json,7
565320,Berens v. Cox,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0627-01.json,5
634458,Kitsap County Bank v. United States Fidelity & Guaranty Co.,Washington Supreme Court,1916,https://static.case.law/wash/90/cases/0012-01.json,14
631996,Tronsrud v. Puget Sound Traction Light & Power Co.,Washington Supreme Court,1916,https://static.case.law/wash/91/cases/0660-01.json,4
557243,Bailey v. Hayden,Washington Supreme Court,1911,https://static.case.law/wash/65/cases/0057-01.json,2
807294,Union State Bank v. Warner,Washington Supreme Court,1926,https://static.case.law/wash/140/cases/0220-01.json,4
481655,Brown v. Wolfe,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0641-01.json,2
2586760,Skeels v. Davidson,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0358-01.json,7
2497185,White v. Burke,Washington Supreme Court,1948,https://static.case.law/wash-2d/31/cases/0573-01.json,10
4970844,Evans v. Yakima Valley Transportation Co.,Washington Supreme Court,1952,https://static.case.law/wash-2d/39/cases/0841-01.json,16
2537734,Hanford v. Goehry,Washington Supreme Court,1946,https://static.case.law/wash-2d/24/cases/0859-01.json,8
4975358,Lynch v. Republic Publishing Co.,Washington Supreme Court,1952,https://static.case.law/wash-2d/40/cases/0379-01.json,8
4915931,Brown v. Intercoastal Fisheries Inc.,Washington Supreme Court,1949,https://static.case.law/wash-2d/34/cases/0048-01.json,8
2553112,Edwards v. Washkuhn,Washington Supreme Court,1941,https://static.case.law/wash-2d/11/cases/0425-01.json,14
5292505,State v. Coffey,Washington Supreme Court,1941,https://static.case.law/wash-2d/8/cases/0504-01.json,8
2504102,Graffell v. Honeysuckle,Washington Supreme Court,1948,https://static.case.law/wash-2d/30/cases/0390-01.json,10
483450,Kenney v. Abraham,Washington Supreme Court,1939,https://static.case.law/wash/199/cases/0167-01.json,2
4934937,Glaspey v. Prelusky,Washington Supreme Court,1950,https://static.case.law/wash-2d/36/cases/0592-01.json,1
2539240,Anstine v. McWilliams,Washington Supreme Court,1945,https://static.case.law/wash-2d/24/cases/0230-01.json,0
4936327,Diimmel v. Morse,Washington Supreme Court,1950,https://static.case.law/wash-2d/36/cases/0344-01.json,6
2587236,Whitney v. Hahn,Washington Supreme Court,1943,https://static.case.law/wash-2d/18/cases/0198-01.json,4
630301,Ballard v. Alaska Theatre Co.,Washington Supreme Court,1916,https://static.case.law/wash/93/cases/0655-01.json,6
873810,First National Bank of Seattle v. Mapson,Washington Supreme Court,1935,https://static.case.law/wash/181/cases/0196-01.json,14
2590054,Stephens v. Kesselburg,Washington Supreme Court,1943,https://static.case.law/wash-2d/19/cases/0427-01.json,13
770330,Slocum v. Peterson,Washington Supreme Court,1924,https://static.case.law/wash/131/cases/0061-01.json,4
2514693,Overton v. Wenatchee Beebe Orchard Co.,Washington Supreme Court,1947,https://static.case.law/wash-2d/28/cases/0377-01.json,15
2589974,Allen v. Porter,Washington Supreme Court,1943,https://static.case.law/wash-2d/19/cases/0503-01.json,13
